Marital status,Application mode,Course,Previous qualification,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st year (enrolled),Curricular units 1st year (approved),Curricular units 2nd year (enrolled),Curricular units 2nd year (approved),Curricular units 3rd year (enrolled),Curricular units 3rd year (approved),Curricular units 4th year (enrolled),Curricular units 4th year (approved),Target
1,13,12,1,1,0,1,0,0,20,8,6,8,6,8,6,8,6,Graduate
1,1,2,1,1,0,1,0,1,19,12,12,11,11,12,12,11,11,Graduate
1,8,6,1,1,0,1,0,0,19,6,6,6,6,6,6,6,6,Graduate
1,15,6,14,1,0,1,0,0,19,6,6,6,6,6,6,6,6,Graduate
1,12,3,12,0,1,1,0,1,39,6,6,6,4,6,6,6,4,Graduate
1,1,5,1,1,0,1,0,1,20,6,6,6,6,6,6,6,6,Graduate
1,8,5,1,1,0,1,0,0,21,6,6,6,6,6,6,6,6,Graduate
1,14,10,1,1,1,0,0,0,22,11,9,10,4,11,9,10,4,Graduate
1,1,15,1,1,0,1,0,0,19,6,1,5,0,6,1,5,0,Dropout
1,8,14,1,1,0,1,0,0,22,6,6,6,6,6,6,6,6,Graduate
1,3,16,1,1,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,1,2,1,1,1,1,1,0,18,0,0,0,0,0,0,0,0,Dropout
5,12,9,1,0,0,1,1,0,26,5,5,5,5,5,5,5,5,Enrolled
1,12,17,1,0,0,0,1,0,36,5,0,5,0,5,0,5,0,Dropout
1,9,2,1,1,1,1,1,1,20,0,0,0,0,0,0,0,0,Graduate
2,12,9,1,0,0,1,1,0,30,5,2,5,4,5,2,5,4,Dropout
1,14,4,1,0,0,1,1,0,24,6,6,6,6,6,6,6,6,Dropout
1,1,9,1,0,0,1,1,0,26,15,11,14,11,15,11,14,11,Dropout
1,1,9,1,0,0,0,1,0,19,5,1,5,0,5,1,5,0,Dropout
5,12,10,1,0,0,1,1,0,34,6,5,6,4,6,5,6,4,Graduate
1,14,8,1,1,0,1,1,0,33,5,1,5,3,5,1,5,3,Enrolled
1,8,9,1,1,0,1,1,0,19,5,5,5,4,5,5,5,4,Graduate
1,8,7,1,1,1,0,1,0,26,5,1,5,1,5,1,5,1,Dropout
1,12,14,1,0,0,1,1,0,29,6,1,6,0,6,1,6,0,Dropout
1,8,7,1,1,0,1,1,1,19,5,5,5,2,5,5,5,2,Dropout
1,8,2,1,1,0,1,1,0,18,0,0,0,0,0,0,0,0,Dropout
1,12,17,12,0,0,0,1,0,29,5,2,5,1,5,2,5,1,Dropout
1,14,11,1,0,0,1,1,0,21,6,6,6,5,6,6,6,5,Graduate
1,8,11,1,0,0,1,1,0,19,6,5,6,2,6,5,6,2,Enrolled
1,1,12,1,0,0,1,1,0,20,7,5,8,7,7,5,8,7,Graduate
1,1,6,1,0,0,1,1,0,18,5,0,5,0,5,0,5,0,Dropout
1,8,5,1,1,0,1,1,0,18,6,6,6,5,6,6,6,5,Enrolled
1,1,9,1,0,1,1,1,1,21,5,5,5,3,5,5,5,3,Enrolled
1,1,9,1,1,0,1,1,0,20,5,0,5,0,5,0,5,0,Dropout
1,12,7,1,0,0,1,1,1,30,5,0,5,0,5,0,5,0,Dropout
1,9,14,1,1,0,1,1,0,19,6,6,6,6,6,6,6,6,Graduate
1,16,9,1,1,0,1,1,0,30,5,5,5,4,5,5,5,4,Dropout
1,1,9,1,1,0,1,1,1,22,5,5,5,4,5,5,5,4,Graduate
1,8,2,1,1,0,1,1,0,22,0,0,0,0,0,0,0,0,Graduate
1,8,5,1,1,1,0,1,0,19,6,6,6,5,6,6,6,5,Dropout
1,8,14,1,1,0,1,1,0,21,5,3,5,4,5,3,5,4,Dropout
1,8,6,1,0,0,1,1,0,21,5,4,5,5,5,4,5,5,Graduate
1,15,2,14,1,1,1,1,1,21,0,0,0,0,0,0,0,0,Dropout
1,12,9,1,0,0,1,1,0,27,5,3,5,3,5,3,5,3,Dropout
1,14,1,1,1,0,1,1,0,32,7,0,7,0,7,0,7,0,Dropout
1,12,14,9,0,1,0,1,0,40,6,0,6,0,6,0,6,0,Dropout
1,1,9,1,1,0,1,1,0,20,5,2,5,2,5,2,5,2,Enrolled
1,15,8,14,1,0,1,1,0,20,5,2,5,2,5,2,5,2,Dropout
1,1,2,1,1,0,1,1,0,18,0,0,0,0,0,0,0,0,Graduate
1,14,9,1,0,0,1,1,0,21,5,2,5,0,5,2,5,0,Dropout
1,8,14,1,0,0,1,1,0,18,6,6,6,0,6,6,6,0,Dropout
1,15,4,1,0,0,1,1,0,19,6,1,6,0,6,1,6,0,Enrolled
5,4,5,3,0,0,0,1,0,30,6,1,6,0,6,1,6,0,Dropout
1,12,4,9,0,0,1,1,0,29,6,0,6,0,6,0,6,0,Dropout
1,8,7,1,1,1,1,1,0,18,5,1,5,3,5,1,5,3,Dropout
1,1,14,1,1,0,1,1,1,18,5,4,5,5,5,4,5,5,Dropout
1,15,4,14,0,0,1,1,0,22,10,5,7,6,10,5,7,6,Dropout
1,14,17,1,1,0,0,1,0,27,5,0,5,0,5,0,5,0,Dropout
1,8,14,1,1,0,1,1,0,20,6,4,6,5,6,4,6,5,Graduate
1,16,3,2,0,0,1,1,0,42,12,11,11,10,12,11,11,10,Graduate
1,1,4,1,0,1,1,1,0,21,12,12,12,12,12,12,12,12,Graduate
1,14,12,1,0,0,1,1,0,23,7,6,8,7,7,6,8,7,Graduate
1,16,5,1,1,0,1,1,0,21,12,5,12,4,12,5,12,4,Dropout
1,1,2,1,1,0,1,1,0,19,0,0,0,0,0,0,0,0,Graduate
2,12,10,1,0,0,1,1,1,40,6,6,6,4,6,6,6,4,Dropout
1,14,9,1,0,0,1,1,0,22,9,5,9,7,9,5,9,7,Dropout
1,1,12,1,1,0,1,1,0,19,7,6,7,6,7,6,7,6,Graduate
1,12,7,1,0,0,1,1,1,24,5,5,5,4,5,5,5,4,Enrolled
1,1,11,1,0,0,1,1,0,21,6,5,6,2,6,5,6,2,Enrolled
1,8,7,1,1,0,1,1,0,18,5,5,5,5,5,5,5,5,Graduate
1,8,7,1,0,0,1,1,0,18,5,0,5,2,5,0,5,2,Dropout
1,16,14,1,0,0,1,1,0,24,6,5,6,5,6,5,6,5,Dropout
1,12,7,1,0,0,1,1,1,28,5,3,5,5,5,3,5,5,Enrolled
1,8,14,1,1,0,1,0,1,19,6,5,6,6,6,5,6,6,Graduate
1,16,6,15,0,0,1,0,0,28,6,6,6,4,6,6,6,4,Enrolled
1,8,16,1,1,0,1,0,0,18,6,0,6,0,6,0,6,0,Dropout
1,1,2,1,1,0,0,0,0,19,0,0,0,0,0,0,0,0,Graduate
1,1,12,1,1,0,1,0,1,19,8,8,8,8,8,8,8,8,Graduate
1,14,8,1,1,0,1,0,0,21,5,0,5,4,5,0,5,4,Graduate
1,1,12,1,1,1,1,0,0,18,7,0,8,0,7,0,8,0,Dropout
1,1,5,1,1,0,1,0,0,19,6,6,6,6,6,6,6,6,Graduate
1,8,12,1,1,0,1,0,0,19,8,7,8,7,8,7,8,7,Graduate
1,1,5,1,1,0,1,0,0,20,12,10,12,12,12,10,12,12,Graduate
1,1,15,1,1,0,1,0,0,18,6,6,6,5,6,6,6,5,Graduate
1,14,12,6,1,0,1,0,0,20,7,6,7,6,7,6,7,6,Graduate
1,12,6,12,0,0,1,0,0,26,5,1,5,0,5,1,5,0,Dropout
1,9,12,1,1,0,1,0,0,18,7,7,8,8,7,7,8,8,Dropout
1,12,3,1,0,0,1,0,0,58,6,5,6,5,6,5,6,5,Graduate
1,1,12,1,0,0,1,0,0,18,7,7,8,8,7,7,8,8,Graduate
1,15,6,1,1,0,1,0,0,20,6,5,6,4,6,5,6,4,Enrolled
1,8,17,1,0,0,1,0,0,20,5,0,5,0,5,0,5,0,Dropout
1,2,9,1,1,0,1,0,0,29,15,13,14,14,15,13,14,14,Graduate
1,4,10,3,0,1,0,0,0,27,6,0,5,0,6,0,5,0,Dropout
1,1,6,1,1,0,1,0,1,21,6,6,6,6,6,6,6,6,Graduate
1,1,10,1,0,0,1,0,1,20,6,6,6,6,6,6,6,6,Graduate
1,8,10,1,0,0,1,0,1,19,6,6,6,5,6,6,6,5,Graduate
1,1,12,1,1,0,1,0,1,22,7,6,8,6,7,6,8,6,Graduate
1,9,5,1,1,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,8,15,1,1,1,0,0,0,19,6,3,6,0,6,3,6,0,Dropout
1,1,16,1,1,0,1,0,0,23,6,5,6,5,6,5,6,5,Enrolled
1,1,15,1,1,0,1,0,1,18,6,6,6,5,6,6,6,5,Dropout
1,15,8,14,0,0,1,0,0,19,6,0,6,0,6,0,6,0,Dropout
1,15,4,14,1,0,1,0,0,20,6,5,6,5,6,5,6,5,Graduate
1,1,10,1,1,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,12,6,12,1,1,0,0,1,26,6,0,6,0,6,0,6,0,Dropout
1,1,10,1,1,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,1,6,1,1,1,1,0,0,29,5,4,5,2,5,4,5,2,Dropout
1,15,4,14,1,0,0,0,0,20,6,6,6,6,6,6,6,6,Graduate
1,1,5,1,1,0,1,0,0,19,6,6,6,6,6,6,6,6,Graduate
1,15,6,14,1,0,1,0,0,23,6,4,6,2,6,4,6,2,Enrolled
1,14,13,1,0,0,1,0,0,25,7,3,8,3,7,3,8,3,Enrolled
1,9,12,1,1,0,1,0,0,18,8,7,8,7,8,7,8,7,Graduate
1,1,5,1,1,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,8,16,1,1,0,1,0,0,18,7,7,7,7,7,7,7,7,Graduate
1,1,12,1,1,0,1,0,1,19,7,5,7,6,7,5,7,6,Enrolled
1,4,3,15,0,0,1,0,0,36,10,4,9,4,10,4,9,4,Dropout
1,15,4,14,0,0,1,1,1,20,6,3,6,3,6,3,6,3,Enrolled
1,8,2,1,1,0,1,1,0,20,0,0,0,0,0,0,0,0,Dropout
1,1,10,1,1,0,1,1,0,18,6,5,6,0,6,5,6,0,Dropout
1,15,4,14,0,0,1,1,0,19,6,5,6,6,6,5,6,6,Enrolled
1,8,10,1,1,1,0,1,0,20,9,3,6,2,9,3,6,2,Dropout
1,1,12,1,1,0,1,1,0,18,7,7,8,8,7,7,8,8,Graduate
1,15,8,14,1,1,1,1,0,20,6,4,6,3,6,4,6,3,Dropout
1,9,7,1,1,1,0,1,0,24,5,0,5,0,5,0,5,0,Dropout
1,8,15,1,1,0,1,1,0,19,6,0,6,0,6,0,6,0,Dropout
1,8,7,1,1,0,1,1,0,18,5,1,5,2,5,1,5,2,Dropout
1,1,7,1,1,0,1,1,0,18,5,5,5,5,5,5,5,5,Graduate
1,1,11,1,0,0,1,1,0,18,6,6,6,5,6,6,6,5,Graduate
1,14,14,1,1,0,1,1,0,22,6,0,6,0,6,0,6,0,Dropout
1,1,14,1,0,0,1,1,0,19,6,6,6,6,6,6,6,6,Graduate
2,12,6,9,1,1,0,0,0,32,6,0,6,0,6,0,6,0,Dropout
1,8,16,1,1,0,1,0,1,21,6,0,6,0,6,0,6,0,Dropout
1,9,12,1,1,0,1,0,1,19,8,7,8,7,8,7,8,7,Graduate
4,14,3,1,0,0,1,0,1,39,9,9,7,7,9,9,7,7,Graduate
1,14,3,8,1,0,1,0,0,30,9,9,7,7,9,9,7,7,Graduate
1,1,9,1,1,0,1,0,0,18,5,4,5,2,5,4,5,2,Dropout
2,14,17,1,1,0,1,0,0,38,10,4,10,2,10,4,10,2,Dropout
1,1,5,1,1,0,1,0,0,20,6,6,6,6,6,6,6,6,Graduate
1,12,3,12,0,0,1,0,0,55,6,6,6,6,6,6,6,6,Graduate
4,11,5,2,0,0,1,0,0,53,18,17,18,16,18,17,18,16,Dropout
2,12,3,1,0,0,1,0,0,54,6,4,6,5,6,4,6,5,Dropout
1,14,12,1,1,0,1,0,1,18,7,5,7,5,7,5,7,5,Enrolled
1,12,3,1,0,1,0,0,0,44,8,4,7,4,8,4,7,4,Dropout
1,14,10,1,1,0,1,0,0,28,11,9,11,9,11,9,11,9,Graduate
1,4,3,17,0,0,1,0,0,37,14,14,11,11,14,14,11,11,Graduate
1,14,10,1,1,0,1,0,0,20,10,9,7,7,10,9,7,7,Graduate
1,1,12,1,1,0,1,0,0,18,7,7,8,7,7,7,8,7,Enrolled
1,1,10,1,1,0,1,1,0,19,6,4,6,3,6,4,6,3,Dropout
1,8,4,1,1,0,1,1,1,23,18,18,13,13,18,18,13,13,Graduate
1,8,10,1,0,0,1,1,0,22,6,0,6,0,6,0,6,0,Dropout
1,12,11,1,0,0,0,1,0,24,6,0,6,0,6,0,6,0,Dropout
1,15,4,14,1,0,1,1,0,22,6,5,6,2,6,5,6,2,Enrolled
1,12,4,1,0,0,1,1,0,26,6,0,6,0,6,0,6,0,Dropout
1,8,15,1,1,0,1,1,0,18,6,6,6,6,6,6,6,6,Graduate
1,15,8,14,0,0,1,1,0,24,6,4,6,2,6,4,6,2,Dropout
1,1,7,1,1,0,1,1,0,18,5,0,5,1,5,0,5,1,Enrolled
1,1,2,1,1,0,1,1,0,26,0,0,0,0,0,0,0,0,Dropout
1,12,11,12,0,0,1,1,0,27,6,3,6,3,6,3,6,3,Dropout
1,15,4,14,1,0,1,1,1,20,6,5,6,5,6,5,6,5,Graduate
1,1,7,1,1,0,1,1,0,19,5,0,5,1,5,0,5,1,Dropout
1,1,6,1,0,0,1,1,1,18,6,6,6,4,6,6,6,4,Dropout
1,1,12,1,1,0,1,1,0,18,8,7,8,7,8,7,8,7,Graduate
1,8,14,1,1,0,1,1,0,19,6,5,6,5,6,5,6,5,Enrolled
1,14,5,1,1,0,1,1,0,34,12,7,12,7,12,7,12,7,Enrolled
1,1,10,1,1,0,1,1,0,19,6,0,6,0,6,0,6,0,Dropout
1,1,15,1,0,0,1,1,1,19,6,4,6,6,6,4,6,6,Graduate
2,12,4,1,0,0,1,1,0,30,12,3,12,5,12,3,12,5,Dropout
1,14,15,1,0,0,0,1,0,22,4,0,5,3,4,0,5,3,Dropout
1,8,9,1,0,0,0,1,0,19,5,4,5,3,5,4,5,3,Dropout
1,1,9,1,0,0,1,1,0,21,5,1,5,1,5,1,5,1,Dropout
1,1,2,1,1,0,0,1,0,22,0,0,0,0,0,0,0,0,Dropout
1,1,11,1,0,0,1,1,1,19,6,6,6,3,6,6,6,3,Enrolled
1,1,10,1,0,0,1,1,0,20,6,4,6,3,6,4,6,3,Enrolled
1,12,4,12,1,0,1,1,0,35,6,3,6,0,6,3,6,0,Dropout
1,7,9,1,1,0,1,1,0,20,5,1,5,1,5,1,5,1,Dropout
1,1,8,1,0,0,1,1,0,21,5,3,5,5,5,3,5,5,Graduate
1,12,6,9,0,1,0,1,0,27,5,0,5,0,5,0,5,0,Dropout
1,14,15,1,1,0,0,1,0,26,6,3,6,0,6,3,6,0,Dropout
1,8,15,1,0,0,0,1,0,20,6,0,5,0,6,0,5,0,Dropout
1,12,4,1,0,1,0,1,0,28,10,8,8,5,10,8,8,5,Dropout
1,1,15,1,1,0,1,1,0,19,6,6,6,6,6,6,6,6,Graduate
1,14,17,1,0,0,0,1,0,47,5,0,5,0,5,0,5,0,Dropout
4,12,15,9,0,0,0,1,0,55,6,5,6,5,6,5,6,5,Dropout
1,14,4,1,1,0,1,1,0,39,6,0,6,2,6,0,6,2,Dropout
2,1,4,1,1,1,1,1,0,35,17,14,12,12,17,14,12,12,Dropout
1,12,10,1,0,0,0,1,0,32,6,2,6,0,6,2,6,0,Dropout
1,1,15,1,1,0,1,1,0,20,6,6,6,6,6,6,6,6,Graduate
1,12,11,1,0,0,1,1,0,36,6,6,6,5,6,6,6,5,Graduate
1,12,17,12,0,1,1,1,1,34,5,5,5,5,5,5,5,5,Graduate
1,1,14,1,1,0,1,1,0,21,5,0,5,0,5,0,5,0,Dropout
1,14,17,1,0,0,1,1,1,42,5,1,5,1,5,1,5,1,Dropout
1,12,4,12,0,0,1,1,0,25,6,1,6,4,6,1,6,4,Dropout
1,9,15,1,1,0,1,1,1,18,6,1,6,0,6,1,6,0,Dropout
1,1,15,1,0,0,1,1,1,18,6,5,6,6,6,5,6,6,Graduate
1,1,10,1,1,0,1,1,0,19,6,6,6,6,6,6,6,6,Graduate
1,14,6,1,0,1,0,1,0,34,6,3,6,2,6,3,6,2,Dropout
1,8,15,1,0,0,1,1,0,20,6,2,6,0,6,2,6,0,Dropout
1,1,12,1,0,0,1,1,0,20,7,0,7,0,7,0,7,0,Dropout
1,8,12,1,0,0,1,1,0,21,8,7,8,7,8,7,8,7,Graduate
1,15,4,14,1,0,1,1,0,19,6,6,6,4,6,6,6,4,Graduate
1,12,6,1,0,1,0,1,0,31,5,4,5,3,5,4,5,3,Dropout
1,8,14,1,0,0,1,1,0,21,6,6,6,5,6,6,6,5,Graduate
1,1,9,1,0,0,1,1,1,20,5,5,5,5,5,5,5,5,Graduate
1,14,12,6,0,0,1,1,0,22,7,6,7,6,7,6,7,6,Graduate
1,1,5,1,1,0,0,1,0,19,6,4,6,0,6,4,6,0,Dropout
1,12,8,1,1,1,0,1,0,41,5,0,5,0,5,0,5,0,Dropout
1,14,12,12,1,0,1,1,0,27,7,0,7,0,7,0,7,0,Dropout
1,8,12,1,0,0,1,0,0,19,7,7,8,7,7,7,8,7,Dropout
1,9,12,1,1,0,1,0,1,20,8,8,8,8,8,8,8,8,Graduate
1,14,12,6,1,0,1,0,1,19,7,6,7,6,7,6,7,6,Graduate
2,12,17,1,0,0,1,0,0,35,5,5,5,5,5,5,5,5,Graduate
1,8,15,1,1,0,1,0,0,22,6,6,6,6,6,6,6,6,Graduate
1,1,11,1,1,0,1,0,1,20,6,6,6,6,6,6,6,6,Graduate
1,1,14,1,1,1,0,0,0,18,6,4,6,4,6,4,6,4,Dropout
1,1,10,1,1,0,1,0,1,18,6,5,6,4,6,5,6,4,Graduate
1,4,12,3,0,0,1,0,0,30,8,7,8,7,8,7,8,7,Graduate
1,9,10,1,0,1,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,1,11,1,1,0,1,0,1,20,6,6,6,5,6,6,6,5,Enrolled
1,1,10,1,0,0,1,0,1,19,6,4,6,4,6,4,6,4,Enrolled
1,8,6,1,0,0,1,0,0,19,5,5,5,5,5,5,5,5,Graduate
1,1,13,1,1,0,1,0,1,21,7,7,8,8,7,7,8,8,Graduate
1,9,16,1,1,1,1,0,0,21,7,7,7,6,7,7,7,6,Enrolled
1,1,14,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Enrolled
1,1,9,1,1,0,1,0,1,18,5,4,5,4,5,4,5,4,Graduate
4,12,6,1,0,0,0,0,0,35,5,1,5,2,5,1,5,2,Dropout
1,1,12,1,1,0,1,0,0,21,7,4,7,5,7,4,7,5,Enrolled
1,1,12,1,1,0,1,1,1,18,7,6,7,6,7,6,7,6,Graduate
1,8,5,1,1,0,1,1,0,22,6,1,6,0,6,1,6,0,Enrolled
1,8,12,1,1,0,1,1,1,20,7,7,8,8,7,7,8,8,Graduate
2,12,11,1,1,0,1,0,0,34,6,5,6,5,6,5,6,5,Graduate
2,4,9,3,0,0,1,0,0,33,8,5,7,5,8,5,7,5,Enrolled
1,1,12,1,1,0,1,0,1,22,7,6,7,6,7,6,7,6,Graduate
1,8,11,1,1,0,1,0,1,20,6,4,6,3,6,4,6,3,Enrolled
2,12,9,1,0,0,1,0,0,35,5,4,5,4,5,4,5,4,Enrolled
2,12,9,1,1,0,0,0,0,39,5,3,5,3,5,3,5,3,Dropout
1,9,12,1,1,0,0,0,0,19,7,0,8,0,7,0,8,0,Dropout
4,12,11,1,0,0,1,0,1,36,6,6,6,3,6,6,6,3,Graduate
1,1,12,1,1,0,1,0,1,21,8,7,8,7,8,7,8,7,Graduate
1,1,10,1,1,0,1,0,0,22,6,4,6,3,6,4,6,3,Enrolled
2,12,10,1,0,1,1,0,1,42,6,6,6,6,6,6,6,6,Graduate
1,12,7,1,1,0,1,0,0,34,5,0,5,0,5,0,5,0,Dropout
1,8,15,1,1,0,1,0,0,20,6,6,6,5,6,6,6,5,Enrolled
2,15,3,14,0,0,1,0,0,33,6,6,6,6,6,6,6,6,Graduate
1,1,11,1,1,0,1,0,0,20,6,5,6,5,6,5,6,5,Graduate
1,1,14,1,1,1,1,0,0,19,5,4,5,4,5,4,5,4,Graduate
2,14,17,3,0,1,1,0,0,34,10,5,9,8,10,5,9,8,Dropout
1,1,9,1,1,0,1,0,0,18,5,5,5,5,5,5,5,5,Graduate
1,8,3,1,0,0,1,0,1,24,6,4,6,6,6,4,6,6,Graduate
1,1,16,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
1,1,14,1,1,0,1,0,0,20,5,3,5,3,5,3,5,3,Enrolled
1,8,12,1,1,0,1,0,0,21,8,7,8,7,8,7,8,7,Graduate
1,1,10,1,1,0,1,0,1,19,6,6,6,3,6,6,6,3,Graduate
1,8,12,1,0,0,1,0,1,19,7,6,8,8,7,6,8,8,Graduate
1,1,10,1,1,0,1,0,1,18,6,4,6,6,6,4,6,6,Graduate
4,12,3,1,0,0,1,0,1,38,9,8,7,7,9,8,7,7,Graduate
1,1,2,1,1,1,1,1,0,21,12,11,11,9,12,11,11,9,Enrolled
1,14,9,1,1,0,1,1,0,23,5,1,5,0,5,1,5,0,Enrolled
1,8,12,1,1,0,1,0,0,19,8,8,8,8,8,8,8,8,Graduate
1,1,15,1,1,1,0,0,0,18,6,6,6,5,6,6,6,5,Dropout
1,1,2,1,1,0,1,0,1,18,0,0,0,0,0,0,0,0,Graduate
1,12,4,1,1,0,1,0,0,24,6,5,6,4,6,5,6,4,Enrolled
1,1,15,1,0,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,1,8,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
1,4,17,15,0,0,1,0,0,26,10,8,10,10,10,8,10,10,Graduate
1,1,9,1,0,1,1,0,0,19,5,1,5,2,5,1,5,2,Enrolled
1,9,14,1,1,0,1,0,1,19,6,0,6,0,6,0,6,0,Dropout
1,1,11,1,0,0,1,0,0,19,6,4,6,4,6,4,6,4,Enrolled
1,1,8,1,1,1,1,0,0,20,5,2,5,4,5,2,5,4,Dropout
1,1,11,1,1,0,1,0,0,22,6,4,6,2,6,4,6,2,Enrolled
1,1,12,1,1,0,1,0,0,19,7,7,8,8,7,7,8,8,Graduate
1,1,12,1,1,0,1,0,0,20,7,7,8,8,7,7,8,8,Graduate
2,12,9,1,0,0,1,0,0,36,5,3,5,4,5,3,5,4,Enrolled
1,12,16,12,1,0,1,0,0,29,7,0,6,0,7,0,6,0,Dropout
1,8,10,1,1,0,1,0,0,19,6,6,6,4,6,6,6,4,Graduate
5,12,9,1,0,1,0,0,0,24,5,0,5,0,5,0,5,0,Dropout
5,12,4,1,0,1,0,0,0,27,6,0,6,0,6,0,6,0,Dropout
1,8,15,1,1,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,8,2,1,1,0,1,0,1,18,0,0,0,0,0,0,0,0,Graduate
1,8,13,1,1,0,1,0,0,21,7,0,7,0,7,0,7,0,Dropout
2,12,14,1,0,0,1,0,1,43,6,5,6,5,6,5,6,5,Graduate
1,14,9,1,0,0,1,0,1,18,5,5,5,5,5,5,5,5,Graduate
1,9,6,1,1,0,1,0,1,21,6,6,6,3,6,6,6,3,Dropout
1,4,9,3,0,0,1,0,0,26,5,0,5,0,5,0,5,0,Dropout
1,1,12,1,1,0,1,0,1,19,8,7,8,7,8,7,8,7,Graduate
1,1,6,1,0,0,1,0,0,18,5,5,5,5,5,5,5,5,Graduate
1,1,15,1,1,0,1,0,0,22,6,2,6,1,6,2,6,1,Dropout
1,12,12,12,1,0,1,0,0,27,7,0,8,0,7,0,8,0,Dropout
1,1,9,1,1,0,1,0,0,18,5,5,5,5,5,5,5,5,Graduate
1,8,6,1,0,0,1,0,0,19,5,4,5,4,5,4,5,4,Graduate
1,8,12,1,1,0,1,0,0,18,7,7,8,8,7,7,8,8,Graduate
1,1,6,1,0,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,12,6,1,0,0,0,0,0,32,6,0,6,0,6,0,6,0,Dropout
1,13,12,1,1,0,1,0,0,23,26,26,17,17,26,26,17,17,Graduate
1,8,12,1,1,0,1,0,0,20,7,6,7,6,7,6,7,6,Graduate
1,1,2,1,1,1,1,0,0,20,12,12,11,10,12,12,11,10,Graduate
1,8,10,1,1,1,0,0,0,19,6,5,6,2,6,5,6,2,Dropout
1,1,12,1,1,0,1,0,1,18,8,8,8,8,8,8,8,8,Graduate
1,15,4,14,0,0,1,0,0,21,6,3,6,4,6,3,6,4,Dropout
1,1,12,1,0,0,1,0,1,20,7,0,7,0,7,0,7,0,Enrolled
1,15,6,14,1,0,1,0,0,22,6,6,6,3,6,6,6,3,Graduate
1,15,17,14,0,0,1,0,0,26,5,5,5,5,5,5,5,5,Graduate
1,1,5,1,1,0,1,0,0,20,6,6,6,5,6,6,6,5,Graduate
1,1,12,1,1,0,1,0,0,19,7,6,8,7,7,6,8,7,Graduate
1,12,17,1,0,0,1,0,0,31,5,4,5,5,5,4,5,5,Graduate
1,14,12,1,1,1,1,0,1,20,7,7,8,8,7,7,8,8,Graduate
1,14,6,1,1,0,1,0,0,20,5,4,5,5,5,4,5,5,Graduate
1,8,12,1,1,0,1,0,0,21,7,7,8,8,7,7,8,8,Graduate
1,1,12,1,1,0,1,0,0,18,7,7,8,8,7,7,8,8,Graduate
1,8,12,1,1,0,1,0,1,19,7,6,7,6,7,6,7,6,Graduate
1,1,16,1,1,0,1,0,1,18,7,7,7,7,7,7,7,7,Graduate
4,12,15,13,0,0,1,0,0,40,6,5,6,5,6,5,6,5,Enrolled
1,8,10,1,0,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,1,6,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
1,8,12,1,1,0,1,0,0,19,7,5,8,7,7,5,8,7,Graduate
1,8,10,1,0,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,12,4,1,0,1,0,0,0,28,6,0,6,0,6,0,6,0,Dropout
1,8,5,1,1,0,1,0,0,20,6,6,6,6,6,6,6,6,Graduate
1,1,15,1,1,0,1,0,0,18,6,4,6,5,6,4,6,5,Graduate
1,1,12,1,1,0,1,0,0,18,7,6,7,6,7,6,7,6,Graduate
1,1,6,1,1,0,1,0,1,20,5,5,5,3,5,5,5,3,Graduate
1,14,10,1,0,1,1,0,0,28,16,13,13,11,16,13,13,11,Graduate
1,6,16,1,0,0,1,0,0,23,16,16,10,9,16,16,10,9,Graduate
1,1,16,1,1,0,1,0,0,19,7,4,7,2,7,4,7,2,Dropout
1,8,10,1,1,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,1,15,1,0,1,0,0,1,20,6,6,6,5,6,6,6,5,Graduate
1,1,2,1,1,0,1,0,0,20,12,12,11,9,12,12,11,9,Graduate
2,12,17,1,0,0,1,0,0,27,5,2,5,0,5,2,5,0,Dropout
1,1,16,1,1,0,1,0,0,18,6,3,6,2,6,3,6,2,Dropout
4,12,13,12,0,0,1,0,1,37,7,7,8,8,7,7,8,8,Graduate
4,4,12,15,0,0,0,0,0,42,7,5,7,3,7,5,7,3,Dropout
1,8,12,1,1,0,1,0,0,20,7,6,8,8,7,6,8,8,Dropout
2,12,7,1,0,0,0,1,0,34,5,0,5,0,5,0,5,0,Dropout
1,13,7,1,1,0,1,1,0,22,5,0,5,0,5,0,5,0,Dropout
2,12,11,12,0,0,1,1,0,39,6,6,6,6,6,6,6,6,Graduate
1,1,12,1,1,0,1,1,1,18,7,6,7,6,7,6,7,6,Graduate
